gene_id,gene_symbol,log2fc,pvalue,padj
YER054C,,0.3,0.296038530790886,
YER057C,HMF1,0.3,0.0864290321024831,
YER084W,,0.3,0.276522905761597,
YER088C,DOT6,0.3,0.00371186844619683,
YER095W,RAD51,0.3,0.0498618840674042,
YER103W,SSA4,-0.3,0.373513909671373,
YER118C,SHO1,-0.3,0.103790230290598,
YER138W-A,,0.3,0.263049917192621,
YER145C,,-0.3,0.131008136261963,
YER159C,BUR6,0.3,0.0157129124689807,
YER165C-A,,-0.3,0.223311220285258,
YFL010C,,0.3,0.0809863256521328,
YFL015C,,0.3,0.339315949057164,
YFL019C,,0.3,0.422655066584498,
YFL021W,GAT1,0.3,0.214712018940712,
YFL030W,AGX1,0.3,0.258322313568647,
YFL034C-A,RPL22B,-0.3,0.0471122394233314,
YFL062W,,0.3,0.339493692409785,
YFL067W,,0.3,0.439288515205443,
YFR029W,PTR3,0.3,0.011437003019024,
YFR044C,,-0.3,0.048203408609988,
YFR053C,,-0.3,0.449169906596888,
YGL015C,,0.3,0.479625678622249,
YGL025C,PGD1,0.3,0.0472226486706329,
YGL026C,,0.3,0.143812422356762,
YGL059W,,0.3,0.104673214887747,
YGL084C,,-0.3,0.014230926326001,
YGL092W,NUP145,-0.3,0.0711803525220601,
YGL104C,,-0.3,0.15471142093087,
YGL132W,,-0.3,0.414671796982678,
YGL156W,,0.3,0.218022173424274,
YGL157W,,0.3,0.0957975841455806,
YGL167C,PMR1,-0.3,0.062766966807001,
YGL173C,XRN1,-0.3,0.000913033945262034,
YGL181W,GTS1,0.3,0.0409965864560049,
YGL186C,,0.3,0.000237187268821463,
YGL188C,,0.3,0.319130843764062,
YGL206C,CHC1,-0.3,0.00884404846326877,
YGL208W,SIP2,0.3,0.261844609033868,
YGL224C,SDT1,0.3,0.00399101894352302,
YGL238W,CSE1,-0.3,0.0709180088508709,
YGL239C,,-0.3,0.406565119812706,
YGL240W,DOC1,0.3,0.205305071176084,
YGR020C,,0.3,0.160146601752618,
YGR025W,,-0.3,0.196341765068285,
YGR041W,,-0.3,0.0155452763651614,
YGR043C,,-0.3,0.282280523574072,
YGR059W,,0.3,0.307082006962916,
YGR088W,CTT1,-0.3,0.467206785539465,
YGR096W,,0.3,0.0653910717466915,
YGR098C,,-0.3,0.0581409591189256,
YGR109C,,-0.3,0.406565119812706,
YGR143W,,0.3,0.0825476025260216,
YGR146C-A,,0.3,0.412999600019387,
YGR154C,,0.3,0.0512991535454954,
YGR180C,RNR4,0.3,0.0914746706038704,
YGR198W,,-0.3,0.0610044801913258,
YGR225W,AMA1,0.3,0.471781537828878,
YGR228W,,-0.3,0.15471142093087,
YGR229C,SMI1,-0.3,0.0107224255457218,
YGR250C,,0.3,0.283553491199752,
YGR255C,,-0.3,0.0891056240168956,
YGR266W,,-0.3,0.231847220443953,
YGR267C,,0.3,1.45537224291775e-05,
YGR284C,,-0.3,0.0507878131831502,
YGR286C,,0.3,0.0282734245911785,
YHL003C,,-0.3,0.0202265013170133,
YHL005C,,0.3,0.354437982082676,
YHL006C,,0.3,0.294338442017581,
YHL015W-A,,0.3,0.458660867559306,
YHL016C,,-0.3,0.304692510130933,
YHL025W,,0.3,0.0412281508674984,
YHR005C,GPA1,0.3,0.000109770381599813,
YHR006W,,0.3,0.00173555488188144,
YHR011W,,-0.3,0.219750406771272,
YHR034C,PIH1,0.3,0.020061090288732,
YHR039C-A,VMA10,0.3,0.0286431831718993,
YHR041C,SRB2,0.3,0.17934960219357,
YHR042W,NCP1,-0.3,0.23917742966899,
YHR043C,DOG2,-0.3,0.129386510930468,
YHR049W,,0.3,6.24857834144121e-05,
YHR092C,HXT4,-0.3,0.211133635250786,
YHR094C,HXT1,0.3,0.275583893599973,
YHR117W,TOM71,-0.3,0.0261214908828169,
YHR130C,,0.3,0.281735827237077,
YHR137W,,-0.3,,
YHR143W,,-0.3,0.0624720432476527,
YHR177W,YHR177W,0.3,0.0648059512980184,
YHR209W,,0.3,0.292952349959939,
YIL009W,,-0.3,0.0472226486706329,
YIL017C,VID28,0.3,0.29165850907866,
YIL030C,SSM4,-0.3,0.0647817176719987,
YIL042C,,0.3,0.103105432215087,
